536;Ferroni G.;Storia della letteratura italiana: dalle origini al ‘400;;
537;Ferroni G.;Storia della letteratura italiana: dal ‘500 al ‘700;;
538;Ferroni G.;Storia della letteratura italiana:dall’800 al ‘900;;
539;Ferroni G.;Storia della letteratura italiana: il ‘900;;
540;Petronio G.;Il piacere di leggere;;
541;Anceschi L.;Gli specchi della poesia;;
542;Mengaldo P.V.;Profili di critici del ‘900;;
543;Mengaldo P.V.;Profili di critici del ‘900;;
544;Marchese F. (a cura di);Lezioni sul postmoderno;;
545;De Castris A. L. ;Il problema Manzoni;;
546;De Las Nives Muniz ;Poetiche della temporalità;;
547;Sipala P.M. ;Poeti e politici da Dante a Quasimodo;;
548;Luperini R.;“Aveva i capelli rossi” come leggere un testo letterario: metodi a confronto su Rosso Malpelo;;
549;AA.VV.;Problemi di metodo;;
550;AA.VV.;L'identità del Novecento tra passato e futuro.- Atti del seminario di studio diretto da Luperini;;
551;Luperini e altri;Poeti italiani: il Novecento;;
552;Maequez;Come si scrive un racconto;;
553;Cattaruzza C.;Dedica a Claudio Magris;;
554;Debenedetti G.;Il romanzo del Novecento. La letteratura del nostro secolo in un grande racconto critico.;;
555;Sarzana P.;Letteratura delle regioni d'Italia. Storia e testi: Friuli Venezia Giulia;;
556;Collura (a cura);Leonardo Sciascia: la memoria e il futuro;;
557;Asor Rosa A.;Un altro Novecento;;
558;Ferroni Giulio;Passioni del Novecento;;
559;Luperini R.;Storia di MontaleH;;
560;Marchi M. (a cura);Scritture del profondo- Svevo e Tozzi;;
561;Russo F.;Leopardi politico o della felicità impossibile;;
562;Borsellino N.;Ritratto e immagini di Pirandello;;
563;Bloom H.;Come si legge un libro ( e perché);;
564;Mauri P.;Nord- Scrittori in Piemonte, Lombardia e Liguria;;
565;Bufalino G.;Dizionario dei personaggi di romanzo- Da Don Chisciotte all'Innominabile;;
566;Viroli M.;Il sorriso di Niccolò- Storia di Machiavelli;;
567;Terzoli M.A.;Foscolo;;
568;Sciascia L.;Per un ritratto dello scrittore da giovane;;
569;Gioanola E.;Il Novecento- Manuale di cultura generale e pluridisciplinare;;
570;Gioanola E.;Introduzione al Novecento- Simbolismo, decadentismo, avanguardia;;
571;Navarria Aurelio;Giovanni Verga;;
572;Marcazzan Mario;"Il tempo del ""Conciliatore"".";;
573;Marcazzan Mario;Sul Romanticismo del Manzoni.;;
574;Campana Dino;Canti orfici e altri scritti.;;
575;Sciascia Leonardo;Pirandello dalla A alla Z.;;
576;Pasquali Giorgio;Lingua nuova e antica.;;
577;AA.VV.;Manuale di scrittura e comunicazione;;
578;Lesina Roberto;Il nuovo manuale di stile;;
579;AA.VV.;Lingua e testo letterario (Seminario di formazione per Docenti);;
580;Manacorda Giuliano;Letteratura e cultura del periodo fascista;;
581;Alonge Roberto;Teatro e società nel Novecento;;
582;Brioschi Franco;L'azione politico-culturale di Piero Gobetti;;
583;Raimondi Ezio;Tecniche della critica letteraria;;
584;Forster Edward M.;Aspetti del romanzo;;
585;Gherarducci-Ghidetti;Guida allo studio dei Promessi Sposi;;
586;Suitner Franco;Introduzione ai Promessi Sposi;;
587;Sbrilli Gilda (a cura di);Percorsi nei Promessi Sposi;;
588;Marchese Angelo;L'analisi letteraria;;
589;Bolzoni Lina;La rete delle immagini- Predicazione in volgare dalle origini a Bernardino da Siena;;
590;Garin Eugenio;L'uomo del Rinascimento;;
591;Curraini L. ( a cura di);Le immagini della peste- Dal Mito alla fantascienza (Percorso di lettura intertestuale);;
592;Frola E. ( a cura di);La metamorfosi- Tra armonia e trasgressione (Percorso di lettura intertestuale);;
593;AA.VV.;Le trame degli inganni: la beffa in letteratura (Percorso di lettura intertestuale);;
594;Genette G.;Figure III;;
595;AA.VV.;Luoghi della Letteratura italiana;;
596;Hagége C.;Morte e rinascita delle lingue;;
597;Turi    N. ;L’identità negate- Il secondo Calvino e l’utopia del tempo fermo;;
598;Orusa F.;Alla ricerca del padre;;
599;Orusa F.;Alla ricerca del padre;;
600;Malato Enrico ( a cura di);Dante;;
601;Battaglia Ricci Lucia ( a cura di);Boccaccio;;
602;Ferroni Giulio ( a cura di);Ariosto;;
603;Gigante Claudio ( a cura di);Tasso;;
604;Ariani Marco ( a cura di);Petrarca;;
605;Bausi Francesco ( a cura di);Machiavelli;;
606;Cutinelli Rendina Emanuele;Guicciardini;;
607;Nicoletti Giuseppe ( a cura di);Parini;;
608;Alberti Carmelo ( a cura di);Goldoni;;
609;Di Benedetto Arnoldo e Perdichizzi Vincenza ( a cura di);Alfieri;;
610;Nicoletti Giuseppe ( a cura di);Foscolo;;
611;Tellini Gino ( a cura di);Leopardi;;
612;Te Mini Gino ( a cura di);Manzoni;;
613;Alfieri Gabriella (a cura di );Verga;;
614;Orvieto Paolo (a cura di );De Sanctis;;
615;Benozzo Francesco (a cura dr);Carducci;;
616;Pazzaglia Mario ( a cura di);Pascoli;;
617;Costa Simona ( a cura di);D'Annunzio;;
618;Te Mini Gino ( a cura di);Svevo;;
619;Guglielminetti Marziano ( a cura di );Pirandello;;
620;Saccone Antonio ( a cura di );Ungaretti;;
621;Patrizi Giorgio ( a cura di );Gadda;;
622;Ioli Giovanna (a cura di );Montale;;
623;Serra Francesca ( a cura di );Calvino;;
624;;Fenoglio;;
625;Mattioda Enrico;Levi;;
626;Chambers Aidan;Il lettore infinito. Educare alla lettura tra ragioni ed emozioni;;
627;Donato Pirovano ( a cura di);I poeti del Dolce Stil Novo;;
628;Paolo Orvieto;L'ambiente Mediceo e Poliziano;;
629;G. Alfano- G. Gigante- E. Russo;Il Rinascimento;;
630;Andrea Battistini (a cura di);Il Barocco;;
631;AA.VV. Diretta da Enrico Malato;Storia della letteratura italiana. Le origini e il Duecento Partel. Genesi di una nuova letteratura. Parte 2. Le origini e il Duecento. Prosa e Poesia. Dante;;
632;AA.VV.   Diretta da Enrico Malato;Storia della letteratura italiana. Il Trecento Parte 1. Il tramonto del Medioevo.;;
633;;Storia della letteratura italiana. Il Trecento Parte 1. Il tramonto del Medioevo.;;
634;AA.VV.   Diretta da Enrico Malato;Storia della letteratura italiana. Il Trecento Parte 1. Il tramonto del Medioevo.;;
635;Bosco Umberto;Storia della letteratura italiana. Il Trecento Parte 1. Il tramonto del Medioevo.;;
636;Fornasiero Serena ( a cura di);Storia della letteratura italiana. Il Trecento Parte 1. Il tramonto del Medioevo.;;
637;AA.VV. Diretta da Enrico Malato;Storia della letteratura italiana. Il Trecento Parte 1. Il tramonto del Medioevo.;;
638;AA.VV. Diretta da Enrico Malato;Storia della letteratura italiana. Il Trecento Parte 1. Il tramonto del Medioevo.;;
639;AA.VV. Diretta da Enrico Malato;Storia della letteratura italiana. Il Trecento Parte 1. Il tramonto del Medioevo.;;
640;AA.VV. Diretta da Enrico Malato;Storia della letteratura italiana. Il Trecento Parte 1. Il tramonto del Medioevo.;;
641;;Storia della letteratura italiana. Il Trecento Parte 1. Il tramonto del Medioevo.;;
642;AA.VV.   Diretta da Enrico Malato;Storia della letteratura italiana. Il Trecento Parte 1. Il tramonto del Medioevo.;;
643;AA.VV.   Diretta da Enrico Malato;Storia della letteratura italiana. Il Trecento Parte 1. Il tramonto del Medioevo.;;
644;AA.VV.   Diretta da Enrico Malato;Storia della letteratura italiana. Il Trecento Parte 1. Il tramonto del Medioevo.;;
645;AA.VV.   Diretta da Enrico Malato;Storia della letteratura italiana. Il Trecento Parte 1. Il tramonto del Medioevo.;;
646;AA.VV. Diretta da Enrico Malato;Storia della letteratura italiana. Il Trecento Parte 1. Il tramonto del Medioevo.;;
647;AA.VV.   Diretta da Enrico Malato;Storia della letteratura italiana. Il Trecento Parte 1. Il tramonto del Medioevo.;;
648;AA.VV.Diretta da Enrico Malato;Storia della letteratura italiana. Il Trecento Parte 1. Il tramonto del Medioevo.;;
649;aa.vv.;Dal primo al secondo Dopoguerra;;
650;AA.VV.;Bilancio di un secolo;;
651;De Sanctis F.;Scritti critici;;
652;AA.VV.;Antologia della letteratura italiana Quattrocento e Cinquecento+;;
1;Altarocca C .;Parise;;
2;P e t ro n i P.;Bilenchi;;
3;A n z o i n o T .;Pasolini;;
4;Baldassarri R.;L u c i n i;;
5;Sica G.;Sanguinetti;;
6;Lugnani L.;Gozzano;;
7;C a r a b b a 0 .;Tozzi;;
8;J a c o b b i R .;Pizzuto;;
9;Volpini V.;Betocchi;;
10;Falaschi G .;Carlo Levi;;
11;Fava Guzzetta L.;Manzini;;
12;Piancastelli C.;Rea;;
13;Z a g n i P .;R o d a r i;;
14;Toscani C .;Moretti;;
15;M i ce i n e s i M;D e I e d d a;;
16;M i c c i n e s i M;Palazzeschi;;
17;P a n d i n i G .;L a n d o I f i;;
18;Pescio Bottino G;Calvino;;
19;Toscani C .;Dessi;;
29;Ragni E;J o v i n e;;
21;Bernardinelli A.;Fortini;;
22;I s n e n g h i M .;P a p i n i;;
23;Cara D .;Alvaro;;
24;Romani B .;Cardarelli;;
25;Pacchiano G.;Serra;;
26;L a g o r i o G .;F e n o gli o;;
27;P olato L.;Sbarbaro;;
28;Ferretti G .;Volponi;;
29;Pento B.;Gatto;;
30;Grillandi M;Sereni;;
31;Z a g a r r i o G .;Quasimodo;;
32;Pesce E.;B e r n a r i;;
33;V a ra n i n i G.;B a s s a n i;;
34;Mauro W.;Sciascia;;
35;Vincenti F .;Lalla Romano;;
36;Pu11 i n i G.;C o m i s s o;;
37;Manacorda G.;Montale;;
38;Venturi G;Pavese;;
39;Silvestroni S.;Tornasi di Lampedusa;;
40;Mutterle A . M .;E m a n u e lli;;
41;Grana G.;M a la p a r t e;;
42;Del Beccaro F.;T o b i n o;;
43;;;;
44;Virdia F.;S i l o n e;;
45;Catalano G .;P i o v e n e;;
46;Macchioni J.;Cassola;;
47;Zagarrio G.;Luzi;;
48;Piromalli A.;Michelstaedter;;
49;Piromalli A.;Michelstaedter;;
50;Seoni A.;Gadda;;
51;;;;
52;Bertacchini R.;Stuparich;;
53;Briosi S.;Marinetti;;
54;Scrivano R.;Arpino;;
55;Andreoli A. M.;Longanesi;;
56;AA.VV.;Aleramo;;
57;Piancastelli C.;Berto;;
58;Briosi S.;Vittorini;;
59;Mazzali E.;Pirandello;;
60;Lugnani L.;Gozzano;;
61;Scrivano R.;Quarantotti Gambini;;
62;Marchionne Picchione;Ginzburg;;
63;Barsotti A.;Rosso di San Secondo;;
64;Costa S.;Morselli;;
65;Nuvoli G.;Zanzotto;;
66;Memmo F.;Pratolini;;
67;Crotti I.;Buzzatti;;
68;Amoroso G.;Brancati;;
69;Perazzolli F.;Benedetti;;
70;Chierici E.;Siciliano;;
71;De Laurentis T.;Eco;;
72;Motta A.;Rigoni Stern;;
73;Esposito R.;Strati;;
74;Andreoli A.M.;D’Annunzio;;
75;Tesio G.;Chiara;;
76;Scorrano L.;Bevilacqua;;
77;;;;
78;AA.VV.;Serao-Invernizio-Liala;;
79;Grillandi M.;Soldati;;
1;;;;
2;Cattanei;Sciascia;;
3;D’Adamo;Leopardi;;
4;Maier-Semama;Gramsci;;
5;Mutterle;D’Annunzio;;
6;Del Missier;Svevo;;
7;Baroni;Calvino;;
8;Viti;Verga verista;;
9;Grignani;Fenoglio;;
10;Martelli;Montale;;
11;Martellini;Pasolini;;
12;Antonucci;De Filippo;;
13;Colicchi;Pascoli;;
14;Martelli;Foscolo;;
15;Beretacchini;Cassola;;
16;Cattanei;Gadda;;
17;Russo;Pratolini;;
1;Mauro W.;F e n o glio ;;
2;Bonura G.;Calvino;;
3;Veronese Arslan A.;B u z z a t i;;
4;Lauretta E.;B r a n c a t i;;
5;Grillandi M.;B a s s a n i;;
6;Mauro W.;Alvaro;;
7;Ambroise;Sciascia;;
8;Virdia F.;Pirandello;;
9;Vincenti F.;Primo Levi;;
10;Lunetta;S v e v o;;
11;Annoni C.;S i l o n e;;
12;Villa C.;P r a t o I i n i;;
13;Guiducci A.;Pavese;;
14;Pandini G.C.;Moravia;;
15;Scarpati C.;Montale;;
16;Miccinesi M.;Carlo Levi;;
17;Marchetti G.;P i o v e n e;;
18;Petroni P.;Parise;;
19;Luti G.;Ungaretti;;
20;Luti G.;Ungaretti;;
21;Di Biase C.;Cardarelli;;
22;;;;
23;;;;
24;Surdich L .;Castellaneta;;
25;Mannino V.;Pasolini;;
26;Manacorda G.;Cassola;;
27;Lombardi O.;Berto;;
28;Romano M.;A r p i n o;;
29;Sgorlon C.;Morante;;
30;Lauretta E.;Patti;;
31;Reina L.;Tozzi;;
32;Clementelli E.;G i n z b u r g;;
33;Dosi Barzizza A.;B a c c h e ll i;;
34;Bianucci P.;B r i g n e tti;;
35;Toscani C.;Bevilacqua;;
36;Ferrero E.;Gadda;;
37;Finzi G.;Quasimodo;;
38;Briosi S.;Vittorini;;
39;Buzzi G.;Tornasi dì Lampedusa;;
40;Jacobbi R.;Campana;;
41;Miccinesi M.;Dessi;;
42;Memmo F.;Palazzeschi;;
43;Folliero S.;Palumbo;;
44;Cristini G.;Santucci;;
45;Grillandi M.;Tobino;;
46;Angioletti L.;Gozzano;;
47;Guidetti E.;Chiara;;
48;Paglia;Marinetti;;
49;Torresani S.;Goldoni;;
50;Grillandi M.;Bellonci;;
51;Lombardi O.;Deledda;;
52;Catalucci A.;Romano;;
53;Mauro W.;Soldati;;
1;;;;
2;Cattanei;Sciascia;;
3;D’Adamo;Leopardi;;
4;Maier-Semama;Gramsci;;
5;Mutterle;D’Annunzio;;
6;Del Missier;Svevo;;
